PoK Podcast Link	Contributor	Verifier	Verified
Shrividhya												
What is the essential truth?	You' are the truth containing both the changing and unchanging. 	I am not this body	I and my mind are not One	Trust God	There is God	There is no God	The essential truth is that the Existence is Experiencing itself as illusory Experiences. 	https://oormi.in/pokp/program.php?vid=1&user=Guest&step=2#vidcontent	https://www.podbean.com/media/share/pb-fect3-111b554?utm_campaign=w_share_ep&utm_medium=dlink&utm_source=w_share	Muni	Nick	Verified
How can a person become the experiencer and which practices are necessary to reach that state?	Person can never become the experiencer	Through meditation	Through Guru's grace	Through desire control	By praying to God	By taking on a spiritual path	A person is an illusion You are already the experiencer, no practices are required to be an experiencer. all that is required is a realisation that the person is the experiencer	https://oormi.in/pokp/program.php?vid=15&user=Guest&step=2#vidcontent	https://www.podbean.com/media/share/pb-fect3-111b554?utm_campaign=w_share_ep&utm_medium=dlink&utm_source=w_share	Muni	Nick	Verified
If there is only one experiencer, why is there no common experience at all among different people?	Experience is illusory. There is only a possibility and possibility is realised in a limited way.	Experiences are common but they are being interpreted differently.	There are more than one Experiencers.	Because people are different.	Because they have not realised the Experiencer yet.	Because Existence wants it this way for the survival of the individual. 	Experience is a possibility only. There is no experience and hence there is no question of a common experience. There is only a possibility and possibility is realised in a limited way. It is an assumption that whole can be experienced. Due to need to survive, vibrations organise but in a limited manner. Experience happens piece wise. Can we hear all the songs on the hard disk in one go? It would be noise. We only listen to one song at a time, even just one note at a time. 	https://oormi.in/pokp/program.php?vid=1&user=Guest&step=2#vidcontent	https://www.podbean.com/media/share/pb-fect3-111b554?utm_campaign=w_share_ep&utm_medium=dlink&utm_source=w_share	Muni	Nick	Verified
Which layers are responsible for knowledge?	Higher layers are responsible for knowledge, but lower layers are needed too	Higher layers only. 	Layer responsible for ego	Layer of intellect only because knowledge cannot be understood here.	Layer of memory	Emotion and Intuition	Both lower layers and higher layers are required for knowledge. The intellect, a relatively higher layer is required but all layers beneat intellect, including the body are required for stability of the structure to acquire knowledge.	https://oormi.in/pokp/program.php?vid=29&user=Guest&step=2#vidcontent	https://www.podbean.com/media/share/pb-fect3-111b554?utm_campaign=w_share_ep&utm_medium=dlink&utm_source=w_share	Gurufield	Nick	Verified
Which states are dominant in an ignorant person and which ones are found in someone with knowledge?	Animalistic and tribal are dominant in an ignorant person,  intellect is  more dominant in someone with knowledge. 	Tribal state in ignorant. Emotional in someone with knowledge 	Animalistic in ignorant. Tribal in someone with knowledge.	Same states, no difference.	Intellect is dominant in an ignorant person and not in someone with knowledge. 	Artistic in someone with knowledge and reptilian in ignorant.  	Ego, emotional states, animalistic survival tendencies and tribal tendencies are dominant in those with ignorance. Those with lower levels of ignorance evolve towards higher states.	https://oormi.in/pokp/program.php?vid=33&user=Guest&step=2#vidcontent	https://www.podbean.com/media/share/pb-fect3-111b554?utm_campaign=w_share_ep&utm_medium=dlink&utm_source=w_share	Muni	Nick	Verified
What causes the duality?	There is no duality, only an assumption. 	Mental state	Mental activity	Experience	It is acausal	Separation of experience and experiencer	Duality does not exist, there is only an appearance of duality due to the mind.	https://oormi.in/pokp/program.php?vid=20&user=Guest&step=2#vidcontent	https://www.podbean.com/media/share/pb-fect3-111b554?utm_campaign=w_share_ep&utm_medium=dlink&utm_source=w_share	Muni	Nick	Verified
If I am the existence, why am I not free to do anything I wish? Won't it be totally ethical to cause destruction as I am doing it only to myself?	There is no I, only existence. There is no doer and no doing. Nothing is being created nor destroyed. 	It is stupidity to say that I would like to destroy myself. 	If I am Existence then I am free to do anything. 	It is not ethical to destroy even if it is me.	Even though I am Existence, I am limited by body hence not free. 	I am Existence and free but why should I destroy myself.	Doership implies the individual is real and the ego is taking the Existence as "me". There is no individual or doer. There is no doing, construction or destruction of an individual agent. 	NA	https://www.podbean.com/media/share/pb-fect3-111b554?utm_campaign=w_share_ep&utm_medium=dlink&utm_source=w_share	Muni	Nick	Verified
												
Shrilakshmi												
What do we gain on the path of knowledge? What do we lose?	We gain nothing. We lose ignorance. 	Gain mystic vision. Lose pettiness.	Gain superiority. Lose inferiority.	Gain love. Lose negativity.	Gain Guru's grace. Lose nothing.  	Gain happiness. Lose suffering. 	The PoK is a subtractive path, meaning we obtain knowledge for the sole purpose of destroying blind beliefs that have caused suffering. In the end, we gain nothing on the PoK. We are left with what we always were except there is no longer ignorance clouding the truth.	https://oormi.in/pokp/program.php?vid=2&user=Guest&step=2#vidcontent	https://www.podbean.com/media/share/pb-cjyn9-1121443?utm_campaign=w_share_ep&utm_medium=dlink&utm_source=w_share	Muni	Nick	Verified
Which qualities are mandatory for a seeker to walk on the path of knowledge?	Desire for knowledge and liberation, curiosity, and logical and rational abilities	Desire for liberation and knowledge	Intelligence	Meditative ability	Ability to read scriptures	Complete trust in the Guru	Without an intense desire for knowledge and liberation, one will never approach spirituality. The same can be said about curiosity. If one is unable to use logical and rational abilities, one will not be able to determine what is true and false, and therefore will not progress due to blind beliefs.	https://oormi.in/pokp/program.php?vid=3&user=Guest&step=2#vidcontent	https://www.podbean.com/media/share/pb-cjyn9-1121443?utm_campaign=w_share_ep&utm_medium=dlink&utm_source=w_share	Muni	Nick	Verified
What is the cause of change of essence of an object or a person?	Essence never changes so there is no question of cause of change of essence. 	Desires	Experiences	Knowledge changes the essence	Outside situations and events	Meditative practices	Essence is defined as the most basic aspect, or building block of something. It is unchanging and perfect as it is. Therefore, there is no process that leads to change of essence. If something is changing, by definition, it is not essence.	https://oormi.in/pokp/program.php?vid=8&user=Guest&step=2#vidcontent	https://www.podbean.com/media/share/pb-cjyn9-1121443?utm_campaign=w_share_ep&utm_medium=dlink&utm_source=w_share	Muni	Nick	Verified
Can animals achieve self realisation?	No because higher layers are not developed in animals	Yes they can	They are already realised	No it is impossible.	Some animals can realise others cannot.	Depends on the evolution of the animal. 	At this point, we have no direct evidence that animals can Self-Realize. Awareness is needed for Self-Realization, that is, the ability to realize that I Am the Experiencer, the Experience is false, or illusory, and that I am the whole existence. This knowledge is required for Self-Realization and animals are unlikely to have the required layers of intellect and awareness to achieve this.	https://oormi.in/pokp/program.php?vid=15&user=Guest&step=2#vidcontent	https://www.podbean.com/media/share/pb-cjyn9-1121443?utm_campaign=w_share_ep&utm_medium=dlink&utm_source=w_share	Muni	Nick	Verified
What qualities are present in the experiencer?	It is quality less. Formless, changeless, shapeless, birthless, deathless.	Happy	Mostly Blissful	Peaceful 	Fulll of joy	Compassionate	The Experiencer is the subject or witness, it has no qualities. If there is a quality, then it is Experience, not Experiencer.	https://oormi.in/pokp/program.php?vid=13&user=Guest&step=2#vidcontent	https://www.podbean.com/media/share/pb-cjyn9-1121443?utm_campaign=w_share_ep&utm_medium=dlink&utm_source=w_share	Muni	Nick	Verified
What qualities are present in the experience?	Changing, illusory, never ending, everywhere.	Changing	Illusory	Ends through realisation	Appears because of memory	Causes pleasure and suffering	The Experience, by definition, is changing. We never see a beginning or an end to the Experience. All possible qualities can arise within the Experience. Everywhere we look, there is Experience, without boundary. When we utilize the 7 questions we find the Experience is: infinite, causeless, timeless, nonprocedural, nonlocal, impersonal, and nonsubstantial	https://oormi.in/pokp/program.php?vid=18&user=Guest&step=2#vidcontent	https://www.podbean.com/media/share/pb-cjyn9-1121443?utm_campaign=w_share_ep&utm_medium=dlink&utm_source=w_share	Muni	Nick	Verified
How does the illusion decide which laws to make?	Necessity. Nobody to decide, it is human activity not illusion activity. 	Based on laws of illusion	Illusion uses algorithmic behaviour to create laws. 	Decides in relation to the most lasting patterns. 	Random activity. No decision.	Based on Universal Memory.	Based on our analysis of the Experience, there is no individual who has agency. Thus, there is no one that makes the laws of the illusion. Laws arise because there is a possibility for laws to arise within the illusion. Our of necessity, there is an Experience of organization and thus laws can be derived that explain the organization. If there was no organization, there could not be Experience of anything meaningful. There can not be an Experience of randomness.	https://oormi.in/pokp/program.php?vid=19&user=Guest&step=2#vidcontent	https://www.podbean.com/media/share/pb-cjyn9-1121443?utm_campaign=w_share_ep&utm_medium=dlink&utm_source=w_share	Muni	Nick	Verified
That which is, is never seen, that which is not, is seen. Explain.	The essence which is emptiness is never seen, and the potential aspect which is changing and an illusion, is seen. 	Existence is never seen and world is seen. 	Mind which is, is not seen, body which is not, is seen. 	God which is, is not seen. Man which is not, is seen. 	 Experiencer cannot be seen. And what is seen is the experience.	That which is, is seen. That which is not, is not seen. 	In this question, "that which is" is referring to that which is true aspect of the Existence and "that which is not" is referring to the false aspect. Therefore, we can say that the true aspect of the Experience is the subject or witness which is unchanging. That is the Experiencer and it's essence is Emptiness. On the other hand, that which can be seen or "that which is" is the changing, false, Experience. 	NA	https://www.podbean.com/media/share/pb-cjyn9-1121443?utm_campaign=w_share_ep&utm_medium=dlink&utm_source=w_share	Muni	Nick	Verified
What happens to the existence after death?	Nothing. Death is an experience in Existence.	Existence disappears. 	Existence changes.	Existence remains as it is.	Experiencer is gone from the Existence.	The relation between Experiencer and experience is broken. 	A common assumption is that the Existence will cease upon the death of the "individual". Although, we know that the person, mind, or body are all Experiences arising within the Existence. Therefore, the birth and death of the "person" is only an arising or cessation within the Existence. The Existence is unphased by the comings and goings of the Experiences. Does the ocean cease when the wave crashing on the shore? No, it is unchanged and continues to be the source of the waves.	https://oormi.in/pokp/program.php?vid=13&user=Guest&step=2#vidcontent	https://www.podbean.com/media/share/pb-cjyn9-1121443?utm_campaign=w_share_ep&utm_medium=dlink&utm_source=w_share	Muni	Nick	Verified
Describe your nondual nature.	There is only one existence that is experiencing itself as experiences and I am that.	I am the experiencer that is experiencing	I am emptiness	I am one with experiences	My nondual nature unchanging  and eternal	I am separate from existence	Essential knowledge, or nondual truth is that there is only this Existence which is appearing to itself via illusory forms and I Am that. 	https://oormi.in/pokp/program.php?vid=1&user=Guest&step=2#vidcontent	https://www.podbean.com/media/share/pb-cjyn9-1121443?utm_campaign=w_share_ep&utm_medium=dlink&utm_source=w_share	Andy	Nick	Verified
												
Ranjan												
What is negative knowledge?	Knowledge that removes ignorance rather than collecting information	It is negative information about an object	It is negative knowledge about the illusion	It is knowledge that makes you negative	It is knowledge that is based on invalid means	It is knowledge that can not be positively verified	Knowledge of illusion is positive knowledge that is added and builds to your existing knowledge, whereas the knowledge of existence is negative and takes away all knoweldge that has been accumulated to date to result in emptying you of all knowledge and reducing ignorance.	https://pexp.podbean.com/e/the-sunday-qa-75-wiki-suffering-negative-knowledge-pain-experiencer-advaita/	https://www.podbean.com/media/share/pb-cjyn9-1121443?utm_campaign=w_share_ep&utm_medium=dlink&utm_source=w_share	Andy	Nick	Verified
If ignorance is also an illusion, why should we try to remove it?	We try to remove ignorance because ignorance is the fundamental cause of suffering	We try to remove ignorance for the sake of achieving perfection.	We try to remove ignorance to achieve Nirvana	We try to remove ignorance because it leads to poor functioning in daily life	We don't try to remove ignorance. We leave the illusion as it is.	Ignorance is not an illusion, it is a fundamental, true aspect of the Experience.	Ignorance is the fundamental cause of suffering. Ignorance of who we are, what this Existence is leads to endless suffering of different varieties. The suffering itself is also an illusion but removal of the foundation of ignorance causes it all to fall down.	https://oormi.in/pokp/program.php?vid=6&user=Guest&step=2#vidcontent	https://www.podbean.com/media/share/pb-cjyn9-1121443?utm_campaign=w_share_ep&utm_medium=dlink&utm_source=w_share	Andy	Nick	Verified
What is the difference between truth and essence?	They are One. Truth is that which never changes and essence also does not change so they are one and same. 	Truth is that which is unchanging, essence is the fundamental building block of an object.	Truth is the unchanging, essence is arbitrary and subjective	Truth and essence are both illusory.	There is no difference between truth and essence	Truth is that which is objective, essence is that which is fundamental.	Truth in illusion is always arbitrary and subjective and varies from person to person depending on the definition. But in PoK Truth is unchanging and Essence os unchanging and hence they are One.  	https://oormi.in/pokp/program.php?vid=8&user=Guest&step=2#vidcontent	https://www.podbean.com/media/share/pb-cjyn9-1121443?utm_campaign=w_share_ep&utm_medium=dlink&utm_source=w_share	Andy	Nick	Verified
How is it possible that while being dependent on the body, the experiencer is everywhere?	The experiencer is independent of the body.	The Experiencer takes form in all bodies and thus has many viewpoints.	The Experiencer is not everywhere, it only perceives that which the physical senses convey	The Experiencer and the body are synonomous	There is no such thing as the body or Experiencer, only Emptiness.	This answer is unknowable.	The Experiencer is not confined to a body. The body arises as an Experience which the Experiencer is witnessing. 	https://oormi.in/pokp/program.php?vid=11&user=Guest&step=2#vidcontent	https://www.podbean.com/media/share/pb-cjyn9-1121443?utm_campaign=w_share_ep&utm_medium=dlink&utm_source=w_share	Andy	Nick	Verified
What is achieved by self realisation?	Nothing. Realisation is that it was always there. 	Peace of mind	Control over mind	Awareness	End of thoughts	God	Self Realization is simply the recognition that "I am not any Experience" or "I am the Experiencer this Experience" or "I am the Whole of the Existence". Nothing is gained, only ignorance is lost. This has been self evident always but covered by blind belief.	https://oormi.in/pokp/program.php?vid=15&user=Guest&step=2#vidcontent	https://www.podbean.com/media/share/pb-cjyn9-1121443?utm_campaign=w_share_ep&utm_medium=dlink&utm_source=w_share	Andy	Nick	Verified
What is the basis on which the layered models of the illusion are made?	Change or vibration	Emptiness	Subatomic particles	Dark matter	Memory	Resonance	The Experience or illusion is defined by its impermanent, fleeting and changing nature. If we see change at the macro level we must also assume it to be present at the micro level. Therefore, we must ask what the most basic change would be. The most basic change is a biphasic wave or what we call as a vibration. This fundamental change has the potential to build endless, complex structures which leads to the infinite appearances within the illusion.	https://oormi.in/pokp/program.php?vid=22&user=Guest&step=2#vidcontent	https://www.podbean.com/media/share/pb-cjyn9-1121443?utm_campaign=w_share_ep&utm_medium=dlink&utm_source=w_share	Nick	Muni	Verified
Why is the state of sleep special?	It is the most fundamental and only state Existence is naturally. 	It allows for the Experiencer to shine without any content of the Experience	If Awareness is present in sleep, you will be able to view the activity of the causal body	It provides rest for the mind and is required for survival	The causal body is active in sleep and creates desires for the waking state and dream state	We can use the sleep state as a jumping off point for astral projection	All states are simply Experiences. When Self-Realization occurs, we know that we are not any Experience or state, we are simply the witness of the state. Whether it be the waking state, dream state, sleep state, projected state, or death state, all are illusory.	https://oormi.in/pokp/program.php?vid=35&user=Muni&step=2#vidcontent	https://www.podbean.com/media/share/pb-cjyn9-1121443?utm_campaign=w_share_ep&utm_medium=dlink&utm_source=w_share	Nick	Muni	Verified
How can we stop the negative activity of any layer?	Forgiving with awareness	Meditation and attention	By adding positive spin to it	By moving attention to higher layers	By realising it is an illusion	By removing the ignorance	Awareness, or knowledge that I Am the Experiencer is required for clear seeing of negative actions and their consequences. Otherwise, there is blind identification with the doer and the results of the action, which can lead to harmful cycles of behavior. Seeing action with Awareness, seeing the ignorance which caused the negative action will then allow for forgiveness of the behavior and natural avoidance of negative behavior in the future.	NA	https://www.podbean.com/media/share/pb-cjyn9-1121443?utm_campaign=w_share_ep&utm_medium=dlink&utm_source=w_share	Muni	Nick	Verified
What can be known in oneness?	Nothing is known in oneness.	Peace of mind	Unconditional love	Brahman	The causal body	Future lives	Knowing requires a knower and a known. Thus knowing requries duality. In oneness, there is no one knowing, there is only Experiencing without an Experiencer or an Experience. The unnecesarry dividing activity fo the mind is seen for what it is and duality falls away. Thus, there is no knower of oneness and nothing to be known. There simply what is without subject or object.	https://oormi.in/pokp/program.php?vid=20&user=Guest&step=2#vidcontent	https://www.podbean.com/media/share/pb-cjyn9-1121443?utm_campaign=w_share_ep&utm_medium=dlink&utm_source=w_share	Nick	Muni	Verified
How can the path of knowledge transform an individual, and does it really matter as there is no individual?	Identification with the illusory individual is no more and thus ignorance and suffering as a whole is reduced.	It creates knowledge and insight which allows for identification with the group mind, rather than individual	It does not transform an individual, the individual is illusory and it doesn't matter in the end.	Identification with the individual in the end doesn't really matter.	The causal body's desires are reduced and the individual can be liberated.	It transforms the individual with knowledge and it does matter as that knowledge can be used to free other individuals.	Nothing is gained on the PoK, everything is lost. There is no longer identification with the illusory individual and there is a return to identification with the Experiencer and thus the Existence itself. This matters, as identification with the individual (ignorance) leads to suffering. A Guru or one with Bodhisattva tendencies recognizes that ignorance is present in this illusion and attempts to reduce ignorance for the sake of liberating those in the illusion from ignorance.  There is knowledge that the individual is illusory and no one is ultimated liberated but the work continues as a play.	https://oormi.in/pokp/program.php?vid=15&user=Muni&step=2#vidcontent	https://www.podbean.com/media/share/pb-cjyn9-1121443?utm_campaign=w_share_ep&utm_medium=dlink&utm_source=w_share	Nick	Muni	Verified
												
Bitopan												
What is knowledge? Which process is responsible for knowledge?	Knowledge is organization and inter-relations of Experience in memory, process is direct experience and logic.	Information that can be trusted is knowledge, process is direct experience and logic.	Knowledge is information gained by reading textbooks, scriptures, process is applying this information to direct experience and logic	knowledge is information gained directly from authentic sources like scientists and experts, it is drectly transmitted.	Whatever Guru says is knowledge, it is directly transmitted.	Whatever the education system teaches is knowledge, it is directly transmitted.	Knowledge on the PoK is defined as inter-relations of Experience in the memory. The only valid means of knowledge are direct experience and logic. All else are invalid means and are forms of information. Information can point to direct experience and logic but can never substitute for knowledge. All must be verified on the PoK.	https://oormi.in/pokp/program.php?vid=4&user=Guest&step=2#vidcontent	https://www.podbean.com/media/share/pb-fxr8h-1124e05?utm_campaign=w_share_ep&utm_medium=dlink&utm_source=w_share	Nick	Muni	Verified
How is spiritual truth different from worldly truth?	No difference, truth is arbitrary and subjective. In PoK it is unchanging. 	Spiritual truth is that which is unchanging, worldly truth is subjective and arbitrary.	No difference, both rely on objectivity.	Spiritual truth is supreme and wordly truth is arbitrary.	Spiritual truth liberates and wordly truth binds.	Spiritual truth is that which is unchanging, worldly truth is that which is objective.	Truth is arbitrary and subjective. Whether someone defines the truth as spiritual or worldly, both will be dependent upon a definition. In the PoK we define truth as that which is unchanging, we do not speak for other spiritual paths as truth is dependent upon the path as well.		https://www.podbean.com/media/share/pb-fxr8h-1124e05?utm_campaign=w_share_ep&utm_medium=dlink&utm_source=w_share	Nick	Muni	Verified
How to remove ignorance?	Through acquiring knowledge.	Through meditative inquiry.	Through the Guru's grace.	Through studying books and scriptures.	Through expirementing with occult practices.	Through acquisition of Siddhis.	On the PoK we acquire knowledge for the purpose of reducing ignorance. We remove blind beliefs that cause suffering. We do this via direct experience and logic and do not rely on any other method to reduce ignorance. The Guru provides guidance but does not remove the ignorance unless the studenet applies their own direct experience and logic.		https://www.podbean.com/media/share/pb-fxr8h-1124e05?utm_campaign=w_share_ep&utm_medium=dlink&utm_source=w_share	Nick	Muni	Verified
Establish that the Experiencer is nontemporal.	The beginning and end of the Experiencer can never be witnessed, if it is, it becomes Experience.	When we think back to our memories, the Experiencer was always present.	This can not be established.	The Experiencer arises with the birth of the individual, thus is time bound.	The Experiencer is nontemporal given that the scriptures provide testimonies dating back thousands of years.	The Experience is nontemporal, meaning we can not find a beginning or end, but the Experiencer arises with the mind during the first few years of life.	To be time bound, something must have a beginning and end. If the beginning or end of the Experiencer is witnessed, who is witnessing that beginning or end? There is no beginning or end to the Experiencer based on this logic. Thus we call it nontemporal.	https://oormi.in/pokp/program.php?vid=13&user=Guest&step=2#vidcontent	https://www.podbean.com/media/share/pb-fxr8h-1124e05?utm_campaign=w_share_ep&utm_medium=dlink&utm_source=w_share	Nick	Muni	Verified
Refute the locality of the Experiencer and the Experience.	Both are nonlocal, to define location, there must be boundaries that must be observed. We see no boundaries to either.	The Experiencer is nonlocal since the boundaries must be observed but the Experience is finite as we can see clear boundaries in Experience.	Both are found in space. The Experiencer is found within the body and Experience within the world.	This can not be refuted, it is unknowable.	They are One, therefore one does not have location.	Both are located in the waking state, while the dream state has no boundaries given that it is mind made.	Both the Experience and the Experiencer are nonlocal, meaning that a location in space can not be defined. For the Experience, we see this as everything that is appearing. If we were to observe Experience in space, then the space surrounding the Experience would also be Experience. And the action of defining the Experience in space would also be an Experience. Similar logic holds for the Experiencer. The Experiencer becomes the Experience if it is able to be viewed. Thus the Experiencer is nonlocal as well. Although logic can also show that the Experiencer and Experience are One, this question is asking about duality and thus Oneness is not applicable at this level.	https://oormi.in/pokp/program.php?vid=13&user=Guest&step=2#vidcontent	https://www.podbean.com/media/share/pb-fxr8h-1124e05?utm_campaign=w_share_ep&utm_medium=dlink&utm_source=w_share	Nick	Muni	Verified
What is the role of senses in generating the Experience?	There is no process that generates the Experience	The senses have no role, the mind is responsible for Experience.	The senses are illusory and are not needed to generate Experience.	The senses generate vibrations to convey to the brain.	The role of the senses remains unknown.	The senses convey energy that is formatted to fit the desires of the individual.	We try to explain that which appears using the model of vibration, senses, and local memory. This is simply a model but through basic analysis of the Existence, we know that no process can ever generate the Experience because that process itself is an Experience. Experience is acausal and nonprocedural.	https://oormi.in/pokp/program.php?vid=18&user=Guest&step=2#vidcontent	https://www.podbean.com/media/share/pb-fxr8h-1124e05?utm_campaign=w_share_ep&utm_medium=dlink&utm_source=w_share	Nick	Muni	Verified
How many layers are possible in the memory structure?	There is no limit to the number of layers	The number of layers is dependent upon the complexity of the organism	There are no layers in the structure, only oneness	The maximum number of layers is unknowable	10 layers are possible based on direct experience and logic, starting with the mineral layer and ending in the dissolved	Layers overlap and are not distinct, therefore it's impossible to count	The maximum number of layers in the memory structure is infinite. All possibilities are present within the Universal Memory. We experience a finite number within this entity but infinite numbers exist beyond this waking state.	https://oormi.in/pokp/program.php?vid=28&user=Guest&step=2#vidcontent	https://www.podbean.com/media/share/pb-fxr8h-1124e05?utm_campaign=w_share_ep&utm_medium=dlink&utm_source=w_share	Nick	Muni	Verified
Why is a human form special?	The layer of intellect is unique and has potential for knowledge 	There is nothing special about being a human	A human is the only form that can shift to higher layers	A human has social structures which allows for groups of seekers to become awakened	Humans suffer and suffering leads to spirituality	Humans can become the Guru and allow for liberation of other humans	Human is related to the Sanskrit word Manas which means "the creature that thinks". Humans are able to think logically and rationally and the potential for knowledge arises in humans. Philosophical, scientific, and spiritual knowledge arises from the human form and allows for evolution and Self Realization.	https://oormi.in/pokp/program.php?vid=29&user=Guest&step=2#vidcontent	https://www.podbean.com/media/share/pb-fxr8h-1124e05?utm_campaign=w_share_ep&utm_medium=dlink&utm_source=w_share	Nick	Muni	Verified
Which came first - the Experience or the Experiencer or the Existence?	There is only one Existence Experiencing itself in illusory forms	The Experiencer comes first, it is then divided into Experience and Experiencer	The Experiencer comes first, it is the ground of all Experience. The two together make the Existence.	All appeared at once at an unknowable point in time	It is unknowable which came first	The Experience came first	This question implies that the Existence, Experiencer, and Experience are separate and occur in sequence. The essential knowledge is that the Existence is appearing to istelf as illusory forms. The Experiencer and Experience are two sides of the same coin of the Existence. There are not two (Advaita).	https://oormi.in/pokp/program.php?vid=1&user=Guest&step=2#vidcontent	https://www.podbean.com/media/share/pb-fxr8h-1124e05?utm_campaign=w_share_ep&utm_medium=dlink&utm_source=w_share	Nick	Muni	Verified
What is the reason for infinite potential in the Emptiness?	There is no reason or cause for potential	Vibration	Memory structures	Universal Memory	The Experiencer is unlimited and all is derived from the Experiencer	Survival	There is no reason for the infinite potential of the Emptiness. Cause is an illusion and an illusion can not cause potential. Also, any cause will be part of the potential itself. Therefore, it is logically impossible to determine a cause for the infinite potential.	NA	https://www.podbean.com/media/share/pb-fxr8h-1124e05?utm_campaign=w_share_ep&utm_medium=dlink&utm_source=w_share	Nick	Muni	Verified
												
Sanjay												
How to differentiate between knowledge and ignorance?	Knowledge is based on direct experience while ignorance is based on blind beliefs	There are no differences between the two	Knowledge leads to blind beliefs, ignorance is bliss	Knowledge is obtained via the Guru, ignorance is obtained via the society	Knowledge can be obtained via trusted resources but ignorance will always come from the untrustworthy	Only an enlightened one can tell the difference between the two	Knowledge is obtained via direct experience and logic while ignorance is otained via blind beliefs. Interestingly, knowledge is also ignorance because any knowledge of the illusion will be changing and thus false. Having said that, knowledge can be used to reduce ignorance and lead to Self Realization.	https://oormi.in/pokp/program.php?vid=4&user=Guest&step=2#vidcontent	https://www.podbean.com/media/share/pb-fxr8h-1124e05?utm_campaign=w_share_ep&utm_medium=dlink&utm_source=w_share	Nick	Muni	Verified
Why do people assume things and imagine truths or blindly believe something?	Indoctrination	There are no people	Faith	Surrender	Lack of spiritual curiosity	Lack of a desire for liberation	There are many reasons for people to subscribe to blind beliefs, mostly this is due to indoctrination by our families, society and schools. We are trained to follow the commands of parents, teachers, and lawmakers. We are not trained to use critical thinking or investigate..	https://oormi.in/pokp/program.php?vid=9&user=Guest&step=2#vidcontent	https://www.podbean.com/media/share/pb-fxr8h-1124e05?utm_campaign=w_share_ep&utm_medium=dlink&utm_source=w_share	Nick	Muni	Verified
Which is a more important quality- critical ability or surrender?	Critical ability that eventually leads to surrender	Surrender	Neither, high intellect is more important	Both are equally important	Neither, the ability to concentrate is more important	Neither, meditative skill is most important	The ability to use critical thinking skills to examine our direct experience and use sound logic must come first. This will bring a seeker to Self Realization through reduction of ignorance. If surrender comes first, there may still be ignorance or blind beliefs.	https://oormi.in/pokp/program.php?vid=3&user=Guest&step=2#vidcontent	https://www.podbean.com/media/share/pb-fxr8h-1124e05?utm_campaign=w_share_ep&utm_medium=dlink&utm_source=w_share	Nick	Muni	Verified
What are the implications of falsification of the individual?	Freedom from suffering	Happiness at all times	Siddhis	An experience of oneness	There are no real implications	A grieving process will occur	Belief that "I Am an Individual" is fundamental ignorance which is a major source of suffering. When this is falsified, ignorance is reduced significantly, thus leading to a reduction in suffering. 	https://oormi.in/pokp/program.php?vid=16&user=Guest&step=2#vidcontent	https://www.podbean.com/media/share/pb-fxr8h-1124e05?utm_campaign=w_share_ep&utm_medium=dlink&utm_source=w_share	Nick	Muni	Verified
What remains when the Experiencer is taken away?	The Experiencer can not be taken away	Nothing	The unknowable	Emptiness	Experience	The Existence	The Experiencer is always present and can never be taken away. Who would witness the absence of the Experiencer? The absence of the Experiencer would then become an Experience Experienced by the Experiencer. It logically does not make sense that the Experiencer can be taken away.	https://oormi.in/pokp/program.php?vid=13&user=Guest&step=2#vidcontent	https://www.podbean.com/media/share/pb-fxr8h-1124e05?utm_campaign=w_share_ep&utm_medium=dlink&utm_source=w_share	Nick	Muni	Verified
What does the Experiencer lack?	All qualities	It contains everything and lacks nothing	It lacks vibrational energy	It lacks freedom since it is lmiited by the Experience	It lacks bliss since it is subject to the feelings of the individual	It lacks the Existence, it stands outside the Existence	The Experiencer is quality-less. If there is any quality, it would become the Experience. Nothing can be added and nothing can be taken away. Thus, we call the Experiencer perfect. We also say that the Experiencer is blissful in that it lacks all emotional tones. Bliss is absence of any emotional tone whatsoever.	https://oormi.in/pokp/program.php?vid=13&user=Guest&step=2#vidcontent	https://www.podbean.com/media/share/pb-fxr8h-1124e05?utm_campaign=w_share_ep&utm_medium=dlink&utm_source=w_share	Nick	Muni	Verified
What means are available in order to experience other than senses?	There are no other means	The mind	Occult techniques	The pschic abilities	Experiencing	Dreaming	The senses are the only means to Experience. All perception is via the senses. The Experience appears with the body and the world. They are all immediately present.	https://oormi.in/pokp/program.php?vid=1&user=Guest&step=2#vidcontent	https://www.podbean.com/media/share/pb-fxr8h-1124e05?utm_campaign=w_share_ep&utm_medium=dlink&utm_source=w_share	Nick	Muni	Verified
What causes dwelling in the lower states?	Survival tendencies	Lack of a guru	Karma	There is no cause, it is predetermined	There are no lower states and no one to dwell	Failure of the intellect	Lower states are concerned with survival of the individual and instant gratification. Until survival pressures are reduced, higher layers can not be accessed. 	https://oormi.in/pokp/program.php?vid=33&user=Guest&step=2#vidcontent	https://www.podbean.com/media/share/pb-fxr8h-1124e05?utm_campaign=w_share_ep&utm_medium=dlink&utm_source=w_share	Nick	Muni	Verified
Which activity is responsible for reincarnation?	Desires	Mind	Tendencies	Emotion	Intellect	Awareness	This answer can only be answered via logic. Desiring is the activity of the causal body. We know there is a causal body based on the constant flow of desires that arise. These desires drive reincarnation to fulfill desires.	NA	https://www.podbean.com/media/share/pb-fxr8h-1124e05?utm_campaign=w_share_ep&utm_medium=dlink&utm_source=w_share	Nick	Muni	Verified
